Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Name,Category,Description
487398,-0.431934,-0.606492,0.715690,-1.182192,-1.108294,-0.994744,0.669720,-0.527511,-1.213713,0.625726,1.952559,2.079703,0.280311,0.567773,1.861071,-0.222570,0.246097,-2.622892,-0.671590,-0.644805,0.095937,-1.162334,-0.782979,-0.799653,0.301513,-0.224431,2.113342,-0.123935,5.21,0,RentPay AU,Rent,
487512,-0.994094,0.475840,-0.146922,-1.986483,0.844773,0.570610,-0.858882,-0.410900,-0.540292,0.528117,-0.047088,-0.952860,-1.423259,-0.644164,1.473630,-0.536485,-1.758848,-0.097982,-0.953622,1.762263,0.380028,0.755221,-0.012142,-1.670182,2.052122,-1.619567,1.816583,-0.404493,2082.13,1,Acme Corp Payroll,Salary,
487754,-0.067568,-2.561350,-0.307499,0.765387,0.069293,-0.789840,0.158737,1.055834,0.370812,-0.807549,-1.865654,1.831008,-2.615011,-0.638874,-0.075910,-0.847573,-1.676711,0.485759,0.188126,-0.850477,-1.789715,2.872971,0.089459,0.074520,1.328961,0.060036,1.555291,-1.785525,53.78,0,Aldi,Food,Card present
487849,-0.884778,0.919056,1.562402,-0.126531,0.443519,-1.581856,-0.771988,0.074649,0.690137,2.061788,-0.450270,-1.331893,1.622947,0.284741,0.244868,-0.961066,0.020921,-0.880082,-0.975632,-0.179465,0.815522,0.182548,-0.242224,-0.057678,-1.197794,0.402535,-0.582061,-1.582975,7.69,0,PlayStation Network,Entertainment,
488912,-1.214307,1.593064,-0.460210,-0.447483,-0.176202,0.356712,-0.326436,0.340637,-0.529559,0.088229,-0.964116,-1.329388,1.800262,0.028706,2.171575,-1.425552,0.282566,0.517740,-0.087596,1.650004,0.084241,-0.793349,-1.046757,-0.054969,-0.769177,-0.363548,-0.139835,0.158366,7.79,0,Origin Energy,Utilities,Recurring subscription
489017,-0.848577,-1.292087,1.865515,-1.470873,0.874462,0.959681,1.024906,0.687243,-0.607070,1.338851,1.304073,0.822805,-0.729655,-0.153296,-0.391476,0.182456,1.606432,-0.429200,-1.122442,0.782844,0.297051,1.309773,-0.330815,1.538661,0.465962,0.023345,-0.963731,0.021912,7.90,0,Vodafone,Utilities,
489300,0.397863,0.721449,0.569291,-0.445951,0.783320,1.204030,-0.402617,-0.532535,-0.163926,0.897457,-0.115094,0.371803,0.162118,-1.444900,-1.099516,1.080318,-1.014073,-0.624953,-0.511380,-1.145607,-0.276521,0.384375,-0.474863,0.626283,0.423972,-1.408168,0.539076,0.778940,74.22,0,Chemist Warehouse,Other,
489600,0.646192,0.307367,0.625682,-0.420576,0.488879,1.260738,0.815122,-1.203576,0.816784,-0.492100,0.495916,-1.045001,-0.121528,-0.039782,0.116815,-0.060755,0.802592,-1.086731,0.701376,-0.095514,-1.821922,0.452544,0.531172,1.338077,1.759121,-0.926310,-0.342847,0.070933,19.16,0,BP Service Station,Travel,Online purchase
489780,-0.292565,-0.594731,-0.424208,1.333929,0.294824,0.970541,1.311405,0.694361,0.075497,0.586929,-0.498154,-0.359222,0.644601,-0.824892,0.168633,-1.535471,0.296641,0.998996,-1.193717,-0.671637,-0.746034,0.248193,-0.648127,1.424628,1.373737,-0.624679,1.152200,1.150845,971.09,0,Booking.com,Travel,
490005,0.847767,-0.660094,0.798194,-0.274337,-1.343124,-0.811103,-1.331566,-0.970117,-0.221004,-0.094585,-1.585421,-0.467544,1.501352,-0.146715,-1.475832,-0.899157,0.597318,0.783342,-0.977988,1.296051,-1.160269,-0.525177,-0.484247,0.527638,-0.518586,-0.175067,0.426060,1.588359,27.82,0,Optus,Utilities,Membership fee
490048,0.718974,-0.821009,0.224100,0.938877,0.619805,-0.377542,0.787922,-0.625999,1.557101,-1.350131,-1.839655,-0.234553,-1.471800,-0.446381,0.081857,-1.708641,-1.351839,-0.665883,0.136080,0.728718,0.363821,2.331998,2.402734,-0.113242,-1.352085,0.112004,-1.225724,0.069362,5.97,0,Grill'd,Food,
490117,2.373134,-0.184043,-2.276369,0.324456,-1.071236,0.538812,0.777611,0.056624,0.382531,-0.922228,0.263132,-0.017138,-0.031066,0.335855,-0.889502,-0.040564,0.449475,1.164612,-1.245139,-1.592156,-1.081232,0.910445,0.121914,0.613619,-1.726552,0.603093,-0.070016,-1.264772,19.16,0,Aldi,Food,
490315,-0.082047,0.223143,-0.596387,-0.214613,0.326845,-0.145542,0.286924,-0.015465,-0.361611,0.221589,0.251826,0.336358,-0.304984,-1.193374,-1.772253,-0.905210,0.155450,-0.646478,1.010545,-0.679571,-1.079160,-0.475609,0.691939,-0.696181,1.648382,-1.020195,0.438638,-0.138086,94.58,0,SelfWealth,Investment,
490382,-0.380341,-1.762414,-0.510054,0.070030,0.342552,1.079304,1.052061,-0.181706,0.006757,0.698544,0.274854,-1.780685,1.275830,-1.824986,-0.157624,0.569811,0.890073,-1.244063,-0.274139,-1.219984,1.118882,-0.410814,0.052424,0.547010,-1.100559,0.868113,-0.036016,0.358103,478.13,0,7-Eleven Fuel,Travel,
490528,-0.010680,-0.314144,-0.842932,0.416335,0.729639,0.533511,-0.833938,0.513106,0.239808,-0.109808,-1.583612,0.177684,-0.402686,1.219641,-0.199741,0.207835,-0.730436,0.573422,-0.388778,-1.023982,1.353272,-0.857204,-0.812969,1.090925,0.799096,0.063794,-0.484232,-0.035996,41.89,0,Airbnb,Travel,
490538,0.765981,0.567961,-0.357315,0.812647,-0.062892,-0.389160,0.126958,1.356909,1.165367,2.708450,1.919906,0.084105,0.783914,-0.908657,0.444678,-1.677415,1.393214,0.406895,0.510359,1.313275,0.424342,-0.052929,-0.060522,1.018340,-0.432663,0.481750,-0.807020,-0.563633,4.25,0,Kmart,Other,
490583,0.394359,-0.144906,-0.244289,1.028342,0.716449,0.929239,-1.067912,-0.124745,-0.121520,1.810796,-0.130566,-1.226876,-0.117996,1.260592,-0.411764,0.017444,0.121712,-1.079997,-0.056714,-1.330384,1.096024,-0.872257,-0.293325,0.311279,-0.454436,-1.197136,-0.005438,0.345044,56.41,0,Coles,Food,Online purchase
490641,0.398923,-0.095482,-0.102447,0.627578,-0.694604,-1.328968,-1.555166,-1.698655,-0.258121,0.986691,0.238683,1.364006,-0.271608,-0.466478,0.190404,-0.908374,0.436588,-2.214166,-1.791816,0.296474,1.028151,1.356915,-1.398469,0.656262,3.399378,-0.897210,0.115874,-0.771986,5.45,0,Guzman y Gomez,Food,
490883,0.947283,0.366061,-0.829000,0.835323,-0.373392,-0.005730,-0.885884,-0.152938,0.305834,-0.328396,1.616774,-0.801793,-1.044490,0.263339,-1.291152,-1.784589,-1.571055,1.154871,-1.719602,-0.705055,0.230568,0.625487,-1.374406,-0.137674,0.274272,0.252975,1.015425,-0.467925,80.02,0,Translink,Travel,
490920,-1.033196,0.020243,-1.444120,0.159648,-1.097680,-0.829984,-0.762310,-0.798300,0.059035,-0.714582,-0.542363,-1.236096,-0.343718,-0.567753,0.980916,-0.962971,-0.943441,-1.189948,0.106633,0.507379,1.269583,-1.992136,-0.379577,-1.598152,1.678877,0.369192,0.112616,-0.915672,2.65,0,Sydney Trains,Travel,
491091,0.080226,0.240694,-1.993423,-0.779861,-0.295703,-0.895553,1.826467,-1.919340,-0.144097,-0.501758,0.570781,-0.028432,0.650954,-0.015844,0.039550,0.713457,-0.407611,0.776536,-0.407717,0.091736,-1.589019,0.088148,0.886945,-1.326703,-0.381610,-2.332821,0.126778,-0.025671,11.23,0,PlayStation Network,Entertainment,Tap to pay
491291,-1.053356,0.089337,0.948128,0.503650,0.716118,-0.037573,-1.438715,-0.005426,1.861144,0.136812,-1.441918,0.681335,-0.648985,2.604431,1.986066,1.252807,0.861137,1.250340,0.830769,-0.867778,-0.588489,2.542915,2.049315,0.590629,1.891280,-0.073858,1.297786,0.432921,18.78,0,Officeworks,Other,
491802,1.720524,-0.937022,-1.560569,-1.589299,-0.241315,-0.198549,-0.874032,0.479295,-0.252488,0.712196,-0.002607,-0.021947,0.615375,0.512352,0.376221,-0.041568,-0.232350,1.853745,0.288471,-2.833350,-0.293774,1.725899,2.283530,-1.249537,0.717148,0.027047,1.026345,0.154125,2.21,0,Bunnings,Other,Direct debit
491901,-1.223590,0.317882,-0.022133,-0.467359,1.133417,-0.365790,0.258152,0.186424,-0.400051,0.538133,0.991552,-1.654768,-0.082773,-0.932820,0.752877,1.568472,-2.136830,-1.457994,0.123086,-0.814468,0.849425,1.715789,1.058222,0.548719,-1.116178,0.844470,0.595253,-0.048926,22.25,0,Steam,Entertainment,
492047,0.458957,1.228402,0.732083,-1.173979,0.472749,1.911142,0.281507,-2.355445,-1.796854,-1.685403,-2.375300,-0.885603,0.828552,0.316331,2.823308,1.886876,-0.217900,-1.825876,0.563343,-1.364523,-0.124084,-1.233397,-0.906766,-0.684497,-1.172005,0.406468,-1.463095,-0.112873,34.24,0,Spotify,Entertainment,In-store payment
492206,1.072837,-1.061704,-1.951078,0.434945,0.439688,0.972249,1.387785,-1.817565,0.438991,0.775143,1.191834,-1.832882,-0.333336,0.793256,1.788345,0.638550,-2.093002,-1.078713,-1.976266,-0.239634,0.912909,-0.729246,-0.738281,-1.199044,1.426592,-1.964465,0.246387,-0.189653,1.14,0,Priceline,Other,
492524,-1.387633,0.189581,-1.436706,-2.046875,1.874454,0.638136,-1.525380,0.125529,0.221326,-1.661777,0.673276,-0.891794,2.337338,0.740885,0.594796,0.373931,-0.401500,0.333893,0.360217,-1.286641,0.242994,0.384363,-1.422171,-0.780290,0.526071,0.150160,0.772362,-0.417040,152.24,0,Booking.com,Travel,
492607,0.287690,-0.205895,0.788514,-1.033272,-1.359258,-0.128794,-0.061656,1.438320,-0.907398,1.092184,0.680762,-0.136878,0.268499,-0.927051,-0.689879,0.167238,0.659295,-0.425213,-1.041906,0.920864,0.647308,0.153689,-1.984163,-3.044294,-1.307850,-1.127069,-1.931023,-0.177797,22.49,0,McDonald's,Food,
492729,-0.338889,0.098149,1.451611,0.065462,1.375328,-1.102948,-0.080425,-0.948590,0.331978,-0.597528,-0.506743,1.099525,0.264861,-0.773972,0.393705,1.007926,-0.460056,-0.876261,1.366859,-1.827518,0.638679,-0.776159,-1.125519,0.125661,1.394774,-0.711029,-0.089489,1.350960,2.15,0,Coles,Food,
492814,-0.329924,1.388703,2.290100,-0.149449,-0.391220,-0.719769,-1.721368,2.450632,-0.640155,-0.348084,-1.027045,0.972932,0.129706,-0.424658,-2.242541,1.942395,1.402828,0.090279,1.493675,0.031250,0.579060,0.805477,-0.558378,0.599101,-0.980187,1.083577,-0.072919,-0.767091,3.42,0,Amazon AU,Other,
493502,-1.076128,-0.520856,2.529526,-0.635024,-0.006545,-0.949665,-0.911758,-0.348176,1.875058,1.303816,0.139729,-2.005120,0.729340,-0.842616,-0.187990,0.486075,-1.865896,-1.910313,-0.401127,0.347554,0.019195,1.330923,-0.807767,1.103413,-0.413568,0.636198,-1.156592,-0.943565,9.30,0,Coles,Food,
493763,0.315661,-0.054188,1.990523,-0.016985,0.688948,-0.280591,1.117251,0.980215,-0.721592,0.388518,-1.339216,-0.235107,0.400338,-1.049846,-1.738808,0.654496,-0.758404,0.274203,-0.239013,-1.601055,-0.314515,-0.240832,-0.270611,-1.413422,-0.715971,-0.324779,0.524126,0.558570,113.98,0,Woolworths,Food,Card present
494062,0.497615,0.847379,-2.343050,-0.473608,-2.328436,0.056594,1.013905,1.172732,-0.234775,-1.144189,0.140559,-0.158088,2.511741,-0.191768,-0.165945,-2.701433,1.235937,0.756060,0.852416,0.947306,-0.747021,0.674348,1.376465,-1.006710,-0.355402,0.039327,0.986171,1.891015,56.02,0,EnergyAustralia,Utilities,
494222,2.041814,0.928664,-0.290098,-0.877403,-0.655463,0.522649,0.851986,0.842234,-1.166264,0.410811,-0.051154,1.291047,0.843826,0.719739,-1.237397,-2.018585,-0.819186,-1.287066,0.562623,-0.223030,0.941925,0.197262,-0.800977,0.762580,1.511498,-0.756121,1.068039,0.326134,87.81,0,Woolworths,Food,
494587,0.408385,-0.502089,0.633613,1.126185,-2.437006,-0.952845,-0.414082,1.194184,0.278564,-0.295149,-0.923186,0.389105,-0.274263,1.527048,0.824022,0.636383,0.290902,-0.976306,0.560167,1.223660,1.430142,-0.790859,1.182254,0.007393,0.540267,1.177121,-0.839162,0.009044,8.43,0,Ticketmaster,Entertainment,POS terminal
494667,1.164446,1.417458,-0.338090,1.311701,0.309930,0.106085,2.111510,0.191308,0.099938,-0.172500,0.603680,-0.271667,0.362798,-0.192711,-1.074761,0.025385,1.112137,-0.657510,-0.358024,1.588356,0.430332,0.486992,-0.696262,-0.202218,0.356925,0.211628,-0.467151,-0.936974,107.17,0,Virgin Australia,Travel,
494852,0.537897,-1.099802,1.420811,-0.898648,2.590142,-0.213824,1.199701,1.038334,-0.868918,0.128160,-1.250279,-0.503670,0.498487,1.435401,0.157863,-0.710038,-0.706854,-1.801680,2.392944,0.416689,-0.496855,0.058407,-0.300458,0.512954,-0.064573,0.244844,-0.995967,-0.986649,12.52,0,Chemist Warehouse,Other,POS terminal
494912,-0.328078,0.459944,-0.425535,-0.099474,1.465834,0.217750,1.155470,-0.239992,-0.957103,-0.939456,0.431802,-2.122629,0.794238,1.834958,-0.381352,-1.225076,-0.207005,0.940515,0.285690,-0.722418,1.109018,1.023225,0.608235,0.285614,-1.428487,0.939225,0.176509,0.677799,14.75,0,Netflix,Entertainment,
494919,0.788110,-0.309582,0.446826,-0.667534,-1.016584,-1.308922,-1.078699,0.933896,-0.046006,2.000294,-1.877715,1.358687,0.671064,0.833505,-1.447706,1.431337,1.849932,0.458488,0.246452,-0.115711,-0.344748,-0.265858,-1.015761,0.966065,-0.619433,0.001141,0.971916,2.313444,146.57,0,eBay AU,Other,In-store payment
496094,-0.194924,-1.107301,-1.000362,-0.687774,-0.887455,1.016231,0.108179,0.829833,-0.071554,0.280940,-0.154271,-0.294909,0.126331,-1.623475,0.254364,-1.492805,-0.009284,-0.339861,0.012311,0.412478,0.393502,-0.549262,-0.255867,1.732364,-0.095728,0.540449,-0.266880,-0.083008,107.08,0,7-Eleven Fuel,Travel,
496101,-1.979780,0.437293,-0.288571,-0.196124,0.215284,-1.082684,-1.234799,-0.292669,0.686242,-1.059707,0.220760,1.224632,-0.944908,-0.076447,0.778790,0.772668,-0.570989,-1.399084,-0.397681,0.971665,-2.252952,0.150336,-0.375343,0.996341,0.067756,0.933665,-0.052586,-1.350835,18.16,0,AGL Energy,Utilities,Membership fee
496110,-0.358141,-0.736722,0.273287,1.354020,0.201211,1.596433,-1.978609,0.696346,1.581907,-1.145531,0.582334,-0.977236,0.348541,-0.657969,1.079494,0.229691,-0.090430,-0.634258,0.592087,-0.946627,0.210118,-2.749906,-0.810707,0.289294,-0.939219,0.091646,0.381567,-1.558607,1.63,0,Booking.com,Travel,
496871,1.556409,0.587924,0.733491,1.258005,-0.681249,-2.156783,-0.304376,-1.739392,-0.309433,1.715907,-0.469888,1.271315,-0.055310,1.181283,-1.336840,-0.019054,1.360780,0.623382,0.174276,0.945048,1.237062,1.487039,0.826611,0.421514,1.757380,-0.495104,0.938643,-1.119281,42.65,0,Virgin Australia,Travel,Tap to pay
496947,-1.341233,1.191405,0.824687,1.035117,1.775295,-1.344115,-0.729664,0.519627,-0.870150,-0.448820,-0.687070,-0.193316,-2.048801,-1.125565,-2.011278,-0.253227,1.925185,1.663157,-0.445073,1.718333,-0.129984,-0.548866,-0.267375,-0.585375,-0.579771,-2.290892,0.115246,2.034422,12.03,0,Guzman y Gomez,Food,Card present
497211,-0.517997,0.600551,1.416432,0.016170,0.408536,-0.227064,1.033131,0.251141,0.500710,1.508224,0.607816,-0.742589,1.050258,0.145847,-0.262633,-0.601896,-0.641139,0.073463,-0.195160,-1.048628,-0.570164,-1.646510,-0.863814,-0.557209,0.711200,1.502259,-1.134598,0.720750,17.30,0,Grill'd,Food,Direct debit
497756,1.948628,2.054423,1.855601,2.011139,-1.792141,-0.316462,0.183220,3.056611,0.039530,0.096738,0.790125,0.028262,-0.502505,0.668996,-2.000358,-0.923070,0.500530,1.215414,-0.150039,0.823875,0.665816,-1.392555,-1.221029,0.769161,0.033204,-1.279798,-1.266250,-0.399447,4.44,0,Disney+,Entertainment,
497892,-0.232216,-0.398043,2.331613,0.494975,-0.408354,-0.671234,1.120365,-0.566007,-0.322374,0.495260,0.514599,2.341360,2.205223,-0.470244,0.416621,-0.780808,-0.490590,-0.084503,-0.044459,-1.698517,-0.697223,1.029166,0.551994,0.567319,-0.190729,-0.646342,0.451682,0.664522,57.44,0,Guzman y Gomez,Food,
497907,0.642407,2.873088,1.566765,-0.463111,-0.350199,-0.722820,0.316388,1.019531,0.021593,-0.840908,1.873269,0.047102,-0.676859,-0.805504,-0.306519,0.352017,-0.737477,0.978403,1.756155,-1.717123,-0.250526,-1.180904,-0.864925,-0.473033,0.018822,2.200312,0.100043,-1.162329,105.18,0,Qantas,Travel,Tap to pay
498204,0.723820,2.738933,-0.463505,0.038301,-2.618573,-0.122726,-0.032188,0.762669,-0.109428,0.119396,1.045265,1.081098,2.075436,0.971995,-0.454315,-0.274557,-1.648008,1.998193,0.149628,0.529860,-1.148094,1.274307,-0.810714,0.336075,-1.150903,1.084696,-0.137783,0.874338,44.59,0,Big W,Other,Recurring subscription
498794,-0.246726,-1.779917,0.997029,-0.766906,-0.082096,-1.525287,-0.549220,-0.776038,-0.204984,0.524841,0.548636,0.089375,-0.356610,0.531478,0.611389,0.055215,-0.409027,-1.960897,0.914038,-1.401180,0.072378,-0.751067,1.126710,0.179962,-0.421080,-0.698801,2.112408,-0.163883,6.68,0,JB Hi-Fi,Other,Auto-renewal
499085,0.834307,-0.188387,-0.996904,-1.444788,1.760238,-1.404059,-0.471349,-0.492297,1.078553,0.470063,0.616747,-0.513311,0.083561,0.132507,0.401600,0.369781,-0.885887,0.440694,-0.559488,-0.195294,-1.921003,-1.248066,-0.963865,-0.235166,-0.423640,0.074667,0.248539,0.447723,111.32,0,Netflix,Entertainment,
499658,-0.060522,0.635404,-0.608115,1.690378,0.700477,-1.544748,-0.148668,-0.119370,1.203404,1.042237,-0.344796,-0.543176,0.614428,0.847316,-0.735145,0.123162,0.446957,0.550240,-0.258644,-0.103460,-0.629829,0.286979,-0.691246,0.599020,0.793097,-0.202239,-1.384113,0.365872,111.80,0,Acme Corp Payroll,Salary,
499977,1.395189,1.252150,0.434006,3.090595,0.144414,0.006420,-1.322124,1.677621,-1.548655,0.155344,0.436812,-0.433633,-0.807190,-0.309481,-2.053358,1.013737,-1.232010,-0.981394,0.453930,0.708941,-0.080713,1.067690,0.451725,-0.681440,0.543616,-0.815160,0.611136,-0.934792,7.91,0,KFC,Food,Online purchase
500013,0.931182,-0.440857,1.156077,1.235970,0.678770,-0.672827,-1.873692,-0.139167,-0.995640,-1.052772,0.523502,-0.934107,-0.439801,-0.377686,-1.563894,-0.289819,1.446766,0.617949,0.347119,-0.835442,0.000302,1.321819,-0.642284,-0.219458,1.297407,-0.008174,-0.256334,0.032409,67.30,0,BP Service Station,Travel,Direct debit
500131,-0.005767,-0.542592,-0.276910,1.181354,-2.174029,-0.202118,-0.775226,-1.478187,0.437814,-0.542079,-0.397931,-1.071836,0.360170,1.630183,0.594310,0.136712,-1.070024,-0.336991,0.605129,0.042349,0.430520,0.147397,-1.414594,1.688118,0.407268,0.460337,-1.374866,0.529019,8.33,0,Spaceship Voyager,Investment,Tap to pay
500372,0.412035,-1.016716,-0.281302,1.233772,0.051578,2.204035,1.457931,-0.519685,-0.909355,-1.021203,-1.074824,-0.166328,0.205601,0.423183,0.367168,-0.001234,1.578707,-0.346189,-1.300977,0.238277,0.464142,0.084257,0.141063,0.120028,-1.504479,0.271231,-0.148765,0.528416,1.30,0,Tech Solutions Pty Ltd,Salary,
500430,1.146896,-0.167596,0.158802,-0.449142,-1.307713,-2.252019,-0.277199,-0.063223,-0.335456,-0.217111,0.498589,-1.519859,2.703870,-0.875597,0.423255,1.468681,0.987394,-0.682013,1.234275,0.291526,-1.074677,-0.736187,0.325006,0.067143,1.708619,-0.336526,0.958577,-1.353233,11.11,0,Priceline,Other,POS terminal
500640,-0.046860,-0.324364,0.975584,-0.085898,-2.732560,1.159700,-0.575748,-0.383377,-1.516850,-0.916679,-0.505349,1.297367,0.075732,-0.056970,0.599144,0.618221,-1.697926,-1.398607,-0.299124,-1.894084,0.946783,-0.622611,-0.017062,-1.844788,-0.767688,-0.206114,-0.244953,-0.200526,30.68,0,Translink,Travel,
500722,-0.090371,0.582930,-0.499943,1.412373,1.331694,-1.140364,-1.303521,-1.269419,-0.377774,0.016477,1.251381,-0.315860,0.253659,0.012165,-0.394806,-1.522277,-0.316445,2.004731,0.868235,-0.078356,-0.175077,0.810892,1.637864,2.238275,-0.629114,-0.818997,-0.386876,-2.299153,59.78,0,KFC,Food,Tap to pay
501102,-1.295420,-0.986352,-0.844154,-1.583062,-0.807481,-0.143751,-0.139284,-1.173375,1.050265,0.000580,1.960169,-0.270546,-0.036196,-2.900369,-0.083588,1.192841,-0.704899,-1.339770,0.125420,-0.664497,-1.836426,0.901078,0.967727,0.169435,-2.283688,-0.268248,0.559490,0.278298,55.14,0,Aldi,Food,
501149,-0.387375,0.274785,-0.379404,-1.498547,-1.152295,1.355136,-1.060573,-0.050043,-0.053002,0.302318,0.556665,0.804333,-1.421015,-1.288417,-0.510566,0.088816,-0.625680,0.581794,-0.954498,-0.517503,1.258953,0.894821,0.219468,0.390762,0.765919,-0.629415,0.386410,-0.269178,6.63,0,Amazon AU,Other,In-store payment
501283,-0.735625,-0.953730,-0.369453,-0.582286,0.877904,0.007508,0.951064,-0.464782,-0.677058,0.658790,1.035510,0.455085,0.495925,-0.519429,-0.718823,0.942977,0.923899,-2.153676,-0.999078,-0.963905,0.719502,0.959173,1.041734,-1.143732,0.528170,-1.539981,-1.060065,2.323350,15.47,0,Hoyts,Entertainment,
501524,-0.398454,0.771908,-0.746574,1.119163,-0.320362,-1.127667,0.662374,0.332820,1.121248,-0.964558,-0.617944,1.394071,-0.171253,-0.026259,0.242806,-0.306580,-0.294469,0.419058,2.292428,1.293030,-0.049210,3.212651,-0.819652,-1.293162,-0.177753,0.470037,-0.239412,0.813010,39.27,0,Qantas,Travel,Tap to pay
501527,-0.860447,-1.244955,0.241764,-0.893090,0.946918,0.016390,-0.339870,0.526312,0.769837,-1.350810,-0.250168,0.498329,0.437777,0.526416,1.062939,0.236072,-0.369716,0.156201,-2.274387,-1.482723,-1.318241,0.937923,0.263325,1.815679,-0.083598,1.200979,0.066662,1.415475,16.56,0,Uber,Travel,Recurring subscription
502833,-0.739974,0.896335,-0.744959,-1.488470,0.071060,-0.237551,-0.144833,0.499791,0.197372,0.277219,1.013728,-0.300773,0.270079,-0.853311,0.227688,0.407983,-2.004340,0.026749,-0.315224,0.177838,-0.630134,1.431586,-0.217343,-0.866964,-0.135126,-2.108612,-0.191777,-0.439547,118.45,0,Hertz,Travel,Direct debit
503528,-0.582683,-0.901979,0.394738,0.367014,-0.370594,0.311798,-1.331723,-1.628810,1.124130,-3.027723,-0.684487,-0.583144,0.543390,0.344724,-0.761393,-0.093306,1.501775,0.527645,0.301539,-1.067790,-0.101362,-1.096356,0.550429,0.792307,1.973138,1.236155,0.900798,0.792234,4.86,0,Spotify,Entertainment,Tap to pay
504069,-0.023038,0.350762,0.274068,1.030394,1.316953,1.589745,-0.580084,0.461003,0.266671,-1.922332,1.646584,1.817992,1.337074,0.333583,-1.102917,1.072647,1.140152,-0.043804,0.409058,-0.350205,0.719532,0.038642,0.156342,-0.722591,-0.315933,0.738021,1.522501,-0.233960,9.57,0,Vodafone,Utilities,
504141,-1.043323,-0.101273,-1.409588,0.655378,0.528634,-1.682107,-2.244313,-1.165705,-1.944286,-0.002810,-0.825986,0.468315,0.504302,-0.802065,0.597811,0.716839,-1.429640,1.980202,2.069485,1.180910,-1.797711,0.100382,0.556938,0.364355,0.499628,0.096042,-0.239588,0.340867,0.61,0,PlayStation Network,Entertainment,
504356,0.411022,0.865690,0.081013,0.044932,-0.104466,1.357023,-0.399297,-0.278195,-0.663083,-0.260454,-0.288654,-0.102894,-1.976545,0.635639,-1.184745,-0.362386,1.065715,-0.546972,-0.583253,0.499063,0.687720,-1.136032,0.715673,-0.415551,0.675679,-0.092552,0.962024,-1.155293,33.23,0,Officeworks,Other,Online purchase
504861,-0.645294,-0.434165,0.262366,1.881044,-0.767325,0.066603,1.574019,0.858592,0.011686,1.028116,1.228219,0.460954,-0.375257,0.922201,-0.504343,1.046720,0.450909,0.549202,-1.256214,-1.158152,0.193955,-2.650665,0.268613,-0.986804,-0.297981,-1.907794,-0.037047,-0.419266,3.68,0,Subway,Food,
505245,-1.406522,-0.773176,-0.465559,-0.940236,-0.633813,-0.079288,-0.536713,-0.201610,0.264914,0.721138,1.218726,1.592631,-0.999999,-0.639164,-0.681721,0.754397,1.472113,0.517535,0.569204,0.750024,1.083518,0.012309,0.599247,-0.424405,0.773673,-0.601249,0.719049,0.272701,61.20,0,Vanguard,Investment,
505535,-0.086017,1.686717,0.573713,-0.145560,1.327180,0.916622,-0.191713,0.468627,0.958112,0.601006,0.979787,-2.072855,0.485981,-1.385550,-0.528988,0.359390,-0.607592,-0.064497,-0.215266,-1.884483,0.203959,0.220082,0.097641,-0.272695,-0.829759,-0.442608,-1.699221,1.231977,4.29,0,Tech Solutions Pty Ltd,Salary,
506406,-0.116134,0.208950,-0.817659,0.982457,-0.086873,-0.503595,0.650590,1.882602,0.162858,0.830805,-0.128741,1.601061,-0.790257,-0.609770,0.074450,-0.629747,0.843800,-1.034568,-0.007436,0.298580,-0.693432,1.512266,-1.620075,0.233838,1.665440,-0.502197,0.306631,-0.338343,71.98,0,AGL Energy,Utilities,Online purchase
506823,0.695380,2.120851,-2.059816,0.337107,0.769870,1.021479,-0.121980,-3.095939,0.799147,0.350218,0.022227,1.321945,-0.965183,-0.281770,1.294665,-0.357630,-0.508853,-0.545894,1.718012,-0.542446,0.032111,0.128718,1.554033,-0.400441,-0.402162,0.984850,1.474769,-0.436563,5.45,0,Ticketmaster,Entertainment,
506999,1.335466,-0.209694,0.521336,-0.497593,-1.215406,2.792535,-0.207611,0.622783,1.085181,0.911222,0.088182,0.163350,-1.525243,0.105022,-0.980192,-1.780023,0.367448,-0.283520,0.105955,0.937415,0.741140,1.200993,0.951050,-1.423913,-1.241608,-1.163461,-0.550773,1.297467,2.98,0,Booking.com,Travel,
507945,-1.616777,-1.051544,-0.961185,0.569960,-0.474134,-0.209131,-0.475364,-0.611200,0.860961,0.580532,-0.446164,0.107823,-0.927767,0.146751,-0.308804,-1.612758,-0.460818,-0.282528,0.331159,-1.840816,0.405937,0.089853,-1.758747,-0.100941,0.107217,0.932713,-0.669233,0.982922,6.67,0,McDonald's,Food,
508678,0.666232,-1.404573,-0.165904,0.249990,-1.764554,0.367497,-0.099906,0.550199,1.850270,1.586242,-0.570049,-1.062425,-1.364480,-1.621538,1.815797,-0.730332,0.696945,-0.590246,-2.356535,-0.073448,-1.548252,-0.168707,0.299519,2.009142,1.450679,2.209168,0.883988,-0.093392,15.31,0,LJ Hooker Rentals,Rent,
509206,1.689246,-0.390102,-0.856369,-0.314613,-0.406724,1.716744,0.763611,-0.473120,1.279704,0.305366,-0.019921,1.171731,-1.824692,0.148475,-0.812605,-1.391232,0.506853,-0.796924,-1.669166,0.193693,0.862336,0.356840,0.976282,-0.100106,-0.548728,0.462716,-1.141041,-1.013422,13.77,0,Capstone Inc,Salary,Membership fee
